indicator_id,indicator_label,area_code,area_name,area_type,sex,age,year,value,lower_ci,upper_ci,count,denominator,compared_to_england
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2010 - 12,102.2095913,101.4353001,102.9883053,67258.704,73539476,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2010 - 12,151.6469791,150.9718783,152.3243373,195776.7875,146839747,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2011,204.9662381,203.0163615,206.9300545,43007,24457934,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2011,103.1083767,101.7616299,104.4684296,22584.5,24511739,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2011,152.7368731,151.5624881,153.9180513,65591.5,48969673,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2011,204.9662381,203.0163615,206.9300545,43007,24457934,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2011,103.1083767,101.7616299,104.4684296,22584.5,24511739,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2011,152.7368731,151.5624881,153.9180513,65591.5,48969673,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2011 - 13,200.6481373,199.5434663,201.7573707,128428,73804632,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2011 - 13,101.2848594,100.5199652,102.0541094,67674,74115906,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2011 - 13,149.7083947,149.0426048,150.3764088,196102,147920538,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2011 - 13,200.6481373,199.5434663,201.7573707,128428,73804632,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2011 - 13,101.2848594,100.5199652,102.0541094,67674,74115906,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2011 - 13,149.7083947,149.0426048,150.3764088,196102,147920538,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2012,197.9193345,196.0195629,199.832817,42203.5,24598788,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2012,100.6345822,99.31471584,101.9675461,22389.5,24701985,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2012,148.0387225,146.8920862,149.1920428,64593,49300773,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2012,197.9193345,196.0195629,199.832817,42203.5,24598788,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2012,100.6345822,99.31471584,101.9675461,22389.5,24701985,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2012,148.0387225,146.8920862,149.1920428,64593,49300773,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2012 - 14,197.8617737,196.77499890000001,198.9530297,128843,74260225,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2012 - 14,100.5979643,99.84237604,101.3578325,68396,74705999,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2012 - 14,148.0186806,147.362578,148.6769688,197239,148966224,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2012 - 14,197.8617737,196.77499890000001,198.9530297,128843,74260225,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2012 - 14,100.5979643,99.84237604,101.3578325,68396,74705999,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2012 - 14,148.0186806,147.362578,148.6769688,197239,148966224,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2013,199.2739675,197.3852889,201.1761154,43217.5,24747910,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2013,100.20478,98.89975164,101.5226694,22700,24902182,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2013,148.4990927,147.3610309,149.6437213,65917.5,49650092,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2013,199.2739675,197.3852889,201.1761154,43217.5,24747910,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2013,100.20478,98.89975164,101.5226694,22700,24902182,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2013,148.4990927,147.3610309,149.6437213,65917.5,49650092,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2013 - 15,196.7384189,195.6653033,197.8159338,130349.5,74762791,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2013 - 15,100.8263339,100.0768607,101.5800102,69767,75313583,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2013 - 15,147.611018,146.9619527,148.2622297,200116.5,150076374,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2013 - 15,196.7384189,195.6653033,197.8159338,130349.5,74762791,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2013 - 15,100.8263339,100.0768607,101.5800102,69767,75313583,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2013 - 15,147.611018,146.9619527,148.2622297,200116.5,150076374,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2014,196.4834799,194.6283522,198.3518063,43422,24913527,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2014,101.0251336,99.72751045,102.3353763,23306.5,25101832,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2014,147.5926362,146.4695715,148.7221415,66728.5,50015359,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2014,196.4834799,194.6283522,198.3518063,43422,24913527,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2014,101.0251336,99.72751045,102.3353763,23306.5,25101832,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2014,147.5926362,146.4695715,148.7221415,66728.5,50015359,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2014 - 16,194.7867597,193.7301471,195.8476859,131434.5,75315019,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2014 - 16,101.0553713,100.3125445,101.8023208,71237,75967056,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2014 - 16,146.7946739,146.1539482,147.4375052,202671.5,151282075,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2014 - 16,194.7867597,193.7301471,195.8476859,131434.5,75315019,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2014 - 16,101.0553713,100.3125445,101.8023208,71237,75967056,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2014 - 16,146.7946739,146.1539482,147.4375052,202671.5,151282075,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2015,194.6099178,192.7807261,196.4520805,43710,25101354,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2015,101.2702546,99.98276653,102.5701428,23760.5,25309569,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2015,146.8199614,145.7099333,147.9363202,67470.5,50410923,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2015,194.6099178,192.7807261,196.4520805,43710,25101354,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2015,101.2702546,99.98276653,102.5701428,23760.5,25309569,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2015,146.8199614,145.7099333,147.9363202,67470.5,50410923,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2015 - 17,192.551307,191.5123986,193.5944422,132341.5,75811137,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2015 - 17,100.0669001,99.33595534,100.8018809,71959.5,76582862,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2015 - 17,145.2069299,144.5766481,145.8392746,204301,152393999,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2015 - 17,192.551307,191.5123986,193.5944422,132341.5,75811137,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2015 - 17,100.0669001,99.33595534,100.8018809,71959.5,76582862,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2015 - 17,145.2069299,144.5766481,145.8392746,204301,152393999,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2016,193.3997133,191.5967047,195.2154211,44302.5,25300138,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2016,100.8825478,99.61200359,102.1652245,24170,25555655,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2016,146.0391209,144.9443464,147.140093,68472.5,50855793,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2016,193.3997133,191.5967047,195.2154211,44302.5,25300138,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2016,100.8825478,99.61200359,102.1652245,24170,25555655,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2016,146.0391209,144.9443464,147.140093,68472.5,50855793,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2016 - 18,191.414276,190.3885699,192.4441314,133850.5,76197212,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2016 - 18,99.20633098,98.48589469,99.93072486,72706,77129750,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2016 - 18,144.207007,143.5850671,144.8309714,206556.5,153326962,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2016 - 18,191.414276,190.3885699,192.4441314,133850.5,76197212,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2016 - 18,99.20633098,98.48589469,99.93072486,72706,77129750,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2016 - 18,144.207007,143.5850671,144.8309714,206556.5,153326962,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2017,189.9088771,188.1425363,191.687655,44329,25409645,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2017,98.18201733,96.94342144,99.43247533,24029,25717638,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2017,142.9539534,141.8831425,144.0308313,68358,51127283,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2017,189.9088771,188.1425363,191.687655,44329,25409645,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2017,98.18201733,96.94342144,99.43247533,24029,25717638,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2017,142.9539534,141.8831425,144.0308313,68358,51127283,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2017 - 19,189.2010796,188.1882202,190.2180335,134042.5,76444635,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2017 - 19,98.11996242,97.4087731,98.83505056,73002.5,77537412,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2017 - 19,142.5520671,141.9380308,143.1680999,207045,153982047,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2017 - 19,189.2010796,188.1882202,190.2180335,134042.5,76444635,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2017 - 19,98.11996242,97.4087731,98.83505056,73002.5,77537412,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2017 - 19,142.5520671,141.9380308,143.1680999,207045,153982047,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2018,191.1753471,189.4148136,192.9481539,45219,25487429,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2018,98.67457223,97.44158869,99.91924779,24507,25856457,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2018,143.8037218,142.737013,144.8764147,69726,51343886,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2018,191.1753471,189.4148136,192.9481539,45219,25487429,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2018,98.67457223,97.44158869,99.91924779,24507,25856457,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2018,143.8037218,142.737013,144.8764147,69726,51343886,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2018 - 20,204.4374655,203.388678,205.4903151,145997,76566012,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2018 - 20,105.5246364,104.7907781,106.2623529,79355.5,77819189,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2018 - 20,153.7220252,153.0872101,154.3588186,225352.5,154385201,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2018 - 20,204.4374655,203.388678,205.4903151,145997,76566012,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2018 - 20,105.5246364,104.7907781,106.2623529,79355.5,77819189,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2018 - 20,153.7220252,153.0872101,154.3588186,225352.5,154385201,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2019,186.5941127,184.8617144,188.3386865,44494.5,25547561,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2019,97.5383871,96.31831324,98.77004019,24466.5,25963317,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2019,140.9535589,139.9020589,142.0109904,68961,51510878,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2019,186.5941127,184.8617144,188.3386865,44494.5,25547561,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2019,97.5383871,96.31831324,98.77004019,24466.5,25963317,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2019,140.9535589,139.9020589,142.0109904,68961,51510878,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2019 - 21,221.3051148,220.217393,222.396872,159089,76644149,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2019 - 21,115.1628929,114.3995247,115.9300851,87384.5,78050626,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2019 - 21,166.8368678,166.1779868,167.4977118,246473.5,154694775,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2019 - 21,221.3051148,220.217393,222.396872,159089,76644149,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2019 - 21,115.1628929,114.3995247,115.9300851,87384.5,78050626,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2019 - 21,166.8368678,166.1779868,167.4977118,246473.5,154694775,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2020,235.1939708,233.2520134,237.1480579,56283.5,25531022,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2020,120.1638978,118.8144634,121.5248187,30382,25999415,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2020,176.1278174,174.9555042,177.3060277,86665.5,51530437,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2020,235.1939708,233.2520134,237.1480579,56283.5,25531022,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2020,120.1638978,118.8144634,121.5248187,30382,25999415,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2020,176.1278174,174.9555042,177.3060277,86665.5,51530437,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2020 - 22,227.244669516775,226.143596642483,228.349769009633,163722.5,76830097,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2020 - 22,118.529151994798,117.756413483891,119.305697990118,90314.5,78351464,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2020 - 22,171.396462548403,170.729750361438,172.065131301368,254037,155181561,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2020 - 22,227.244669516775,226.143596642483,228.349769009633,163722.5,76830097,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2020 - 22,118.529151994798,117.756413483891,119.305697990118,90314.5,78351464,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2020 - 22,171.396462548403,170.729750361438,172.065131301368,254037,155181561,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2021,241.7669501,239.8055195,243.7404164,58311,25565566,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2021,127.5375856,126.1533938,128.9331613,32536,26087894,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2021,183.1121444,181.9216187,184.3085187,90847,51653460,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2021,241.7669501,239.8055195,243.7404164,58311,25565566,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2021,127.5375856,126.1533938,128.9331613,32536,26087894,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2021,183.1121444,181.9216187,184.3085187,90847,51653460,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2021 - 23,216.31579405851,215.242383307042,217.393224132908,156180,77352320,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2021 - 23,113.791845718191,113.035583330606,114.551907485098,86883,78919430,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2021 - 23,163.620853291458,162.970128922713,164.273530011902,243063,156271750,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2021 - 23,216.31579405851,215.242383307042,217.393224132908,156180,77352320,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2021 - 23,113.791845718191,113.035583330606,114.551907485098,86883,78919430,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2021 - 23,163.620853291458,162.970128922713,164.273530011902,243063,156271750,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2022,204.73825798289,202.928285921762,206.560333643802,49128,25733509,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2022,107.902660175641,106.627191071603,109.189565332893,27396.5,26264155,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2022,154.952801840999,153.855258332082,156.0562217107,76524.5,51997664,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2022,204.73825798289,202.928285921762,206.560333643802,49128,25733509,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2022,107.902660175641,106.627191071603,109.189565332893,27396.5,26264155,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2022,154.952801840999,153.855258332082,156.0562217107,76524.5,51997664,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2022 - 24,200.164556509631,199.132141958774,201.200987283635,144724.5,78123252,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2022 - 24,104.899004135437,104.173310510859,105.628492823783,80201.5,79653997,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2022 - 24,151.166848207491,150.54166417678,151.793982249328,224926,157777249,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2022 - 24,200.164556509631,199.132141958774,201.200987283635,144724.5,78123252,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2022 - 24,104.899004135437,104.173310510859,105.628492823783,80201.5,79653997,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2022 - 24,151.166848207491,150.54166417678,151.793982249328,224926,157777249,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2023,202.417891513865,200.620188402453,204.227663988666,48741,26053245,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2023,105.939919121994,104.677066824974,107.214188121889,26950.5,26567381,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2023,152.798192365544,151.709495709246,153.892750098129,75691.5,52620626,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2023,202.417891513865,200.620188402453,204.227663988666,48741,26053245,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2023,105.939919121994,104.677066824974,107.214188121889,26950.5,26567381,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2023,152.798192365544,151.709495709246,153.892750098129,75691.5,52620626,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2024,193.447152337154,191.694176059759,195.21213304591,46855.5,26336498,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2024,100.87812607861,99.6501058269933,102.117482195093,25854.5,26822461,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2024,145.813241541616,144.752878640152,146.879429200464,72710,53158959,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Male,<75 yrs,2024,193.447152337154,191.694176059759,195.21213304591,46855.5,26336498,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Female,<75 yrs,2024,100.87812607861,99.6501058269933,102.117482195093,25854.5,26822461,Not compared
93721,Under 75 mortality rate from causes considered preventable,E92000001,England,england,Persons,<75 yrs,2024,145.813241541616,144.752878640152,146.879429200464,72710,53158959,Not compared
93759,"Fuel poverty (low income, low energy efficiency methodology)",E07000084,Basingstoke and Deane,district,Not applicable,Not applicable,2019,6.26632897893895,NA,NA,4701,75020,Not compared
93759,"Fuel poverty (low income, low energy efficiency methodology)",E07000084,Basingstoke and Deane,district,Not applicable,Not applicable,2020,6.88540231103573,NA,NA,5196,75464,Not compared
93759,"Fuel poverty (low income, low energy efficiency methodology)",E07000084,Basingstoke and Deane,district,Not applicable,Not applicable,2021,6.25591,NA,NA,4895,78246,Not compared
93759,"Fuel poverty (low income, low energy efficiency methodology)",E07000084,Basingstoke and Deane,district,Not applicable,Not applicable,2022,7.154,NA,NA,5652,78997,Not compared
93759,"Fuel poverty (low income, low energy efficiency methodology)",E07000084,Basingstoke and Deane,district,Not applicable,Not applicable,2023,7.66,NA,NA,6212,81096,Not compared
93759,"Fuel poverty (low income, low energy efficiency methodology)",E07000085,East Hampshire,district,Not applicable,Not applicable,2019,5.97131886215814,NA,NA,3048,51044,Not compared
93759,"Fuel poverty (low income, low energy efficiency methodology)",E07000085,East Hampshire,district,Not applicable,Not applicable,2020,6.87022900763359,NA,NA,3528,51352,Not compared
93759,"Fuel poverty (low income, low energy efficiency methodology)",E07000085,East Hampshire,district,Not applicable,Not applicable,2021,7.2308,NA,NA,3888,53770,Not compared
93759,"Fuel poverty (low income, low energy efficiency methodology)",E07000085,East Hampshire,district,Not applicable,Not applicable,2022,8.313,NA,NA,4512,54276,Not compared
93759,"Fuel poverty (low income, low energy efficiency methodology)",E07000085,East Hampshire,district,Not applicable,Not applicable,2023,8.73,NA,NA,4856,55640,Not compared
93759,"Fuel poverty (low income, low energy efficiency methodology)",E07000086,Eastleigh,district,Not applicable,Not applicable,2019,6.04354621013,NA,NA,3403,56308,Not compared
93759,"Fuel poverty (low income, low energy efficiency methodology)",E07000086,Eastleigh,district,Not applicable,Not applicable,2020,7.03340159593249,NA,NA,3984,56644,Not compared
93759,"Fuel poverty (low income, low energy efficiency methodology)",E07000086,Eastleigh,district,Not applicable,Not applicable,2021,5.93604,NA,NA,3447,58069,Not compared
93759,"Fuel poverty (low income, low energy efficiency methodology)",E07000086,Eastleigh,district,Not applicable,Not applicable,2022,7.174,NA,NA,4206,58626,Not compared
93759,"Fuel poverty (low income, low energy efficiency methodology)",E07000086,Eastleigh,district,Not applicable,Not applicable,2023,7.11,NA,NA,4279,60160,Not compared
93759,"Fuel poverty (low income, low energy efficiency methodology)",E07000087,Fareham,district,Not applicable,Not applicable,2019,5.346763277331,NA,NA,2686,50236,Not compared
93759,"Fuel poverty (low income, low energy efficiency methodology)",E07000087,Fareham,district,Not applicable,Not applicable,2020,6.3967066460832,NA,NA,3232,50526,Not compared
93759,"Fuel poverty (low income, low energy efficiency methodology)",E07000087,Fareham,district,Not applicable,Not applicable,2021,6.04411,NA,NA,2998,49602,Not compared
93759,"Fuel poverty (low income, low energy efficiency methodology)",E07000087,Fareham,district,Not applicable,Not applicable,2022,7.381,NA,NA,3695,50056,Not compared
93759,"Fuel poverty (low income, low energy efficiency methodology)",E07000087,Fareham,district,Not applicable,Not applicable,2023,7.16,NA,NA,3672,51320,Not compared
